telemetry_id,driver_id,delivery_id,session_id,timestamp,latitude,longitude,altitude_m,heading_degrees,speed_mph,gps_accuracy_m,hard_brake_event,rapid_acceleration_event,sharp_turn_event,speeding_event,phone_interaction_event,device_type,app_version,battery_pct,network_type,signal_strength_dbm,delivery_status,estimated_arrival_min,distance_to_destination_mi,on_time_flag,weather_condition,temperature_f,traffic_condition,time_of_day_segment,trip_distance_elapsed_mi,idle_time_sec,safety_score,earnings_per_mile
TEL-E934C1018DC5,DRV-1012,PR-240813-VC2DRCB,SES-8D208022,2025-03-03T06:00:30.000Z,32.818729,-96.81984,141.7,290.8,30.8,8.8,False,False,False,False,False,android,4.2.0,51,wifi,-92,en_route_to_customer,1.1,0.589,True,clear,100.0,light,breakfast,1.552,0,98,3.31
TEL-49DA3905BD0F,DRV-1004,PR-240724-B2BF21L,SES-ABAD2645,2025-03-03T07:05:00.000Z,32.984367,-96.755207,149.6,208.8,8.6,6.6,False,False,False,False,False,android,4.1.2,53,5G,-97,en_route_to_restaurant,4.2,0.596,True,clear,103.6,heavy,breakfast,0.072,0,99,3.47
TEL-411BCC9A2B2B,DRV-1005,PR-240606-QK0D66M,SES-773BE3C2,2025-03-06T17:26:00.000Z,32.930144,-96.639395,145.3,0.0,0.0,17.9,False,False,False,False,False,ios,4.1.2,40,LTE,-87,waiting_at_restaurant,0.0,0.0,True,rain,49.4,moderate,dinner,1.213,37,98,2.25
TEL-5EF534AC9023,DRV-1009,PR-240606-EH23QVM,SES-536AB1E4,2025-03-04T17:49:00.000Z,32.768825,-96.82419,128.0,348.2,13.1,12.2,False,False,False,False,False,android,4.2.1,47,5G,-59,en_route_to_customer,7.8,1.714,True,rain,96.3,moderate,dinner,1.157,0,100,3.65
TEL-76CCE2ACB107,DRV-1006,PR-240728-IYTU0VY,SES-FBBF88C2,2025-03-05T06:11:30.000Z,33.017278,-96.734595,171.9,313.1,23.3,8.2,False,False,False,False,False,ios,4.2.0,84,5G,-97,en_route_to_restaurant,0.1,0.024,True,rain,96.8,light,breakfast,0.843,0,100,2.68
TEL-B0EA348B5EB7,DRV-1004,PR-240726-KWTT74Y,SES-56BF59E8,2025-03-03T12:35:00.000Z,32.98536,-96.635864,166.0,107.6,9.9,13.9,False,False,False,False,False,android,4.1.2,87,5G,-62,en_route_to_customer,10.7,1.764,True,clear,74.1,moderate,lunch,0.954,0,100,3.25
TEL-7C99B961786E,DRV-1004,PR-240605-QRZUWFZ,SES-8136FA4E,2025-03-02T22:10:30.000Z,33.0601,-96.65774,147.5,184.6,22.4,16.2,False,False,False,False,False,android,4.1.2,40,LTE,-76,en_route_to_restaurant,1.9,0.716,True,clear,86.6,moderate,late_night,0.295,0,100,3.22
TEL-C3C0FAC1DC12,DRV-1010,PR-240801-RO725NS,SES-B8777FBF,2025-03-06T20:59:00.000Z,32.972561,-96.561389,145.1,144.9,7.9,3.6,False,False,False,False,False,ios,4.2.0,87,5G,-63,en_route_to_customer,0.2,0.024,True,clear,92.9,heavy,dinner,1.818,0,100,1.25
TEL-B8A86F567961,DRV-1018,PR-240616-ES1QCSP,SES-56C1DC9E,2025-03-04T21:18:30.000Z,33.059394,-96.670264,153.1,0.0,0.0,12.4,False,False,False,False,False,android,4.1.2,95,LTE,-69,waiting_at_restaurant,0.0,0.0,True,clear,101.0,moderate,late_night,0.437,34,97,3.23
TEL-AAF38438F1BD,DRV-1010,PR-240705-VU1LR48,SES-B35309C7,2025-03-06T20:17:30.000Z,32.996119,-96.734414,128.0,323.2,24.4,12.8,False,False,False,False,False,ios,4.2.0,56,LTE,-101,en_route_to_restaurant,0.0,0.018,True,rain,80.9,moderate,dinner,1.075,0,100,3.51
TEL-58B1E12F2B48,DRV-1010,PR-240724-R8H8XTM,SES-D359308F,2025-03-07T01:25:00.000Z,33.026038,-96.752629,156.6,267.6,15.0,14.2,False,False,False,False,False,ios,4.2.0,92,5G,-80,en_route_to_customer,5.1,1.277,True,rain,66.2,heavy,late_night,1.223,0,98,3.64
TEL-AA1937DA6799,DRV-1019,PR-240809-V5XOBZG,SES-D0457A06,2025-03-04T19:30:30.000Z,32.983152,-96.591312,164.1,49.7,14.3,12.6,False,False,False,False,False,android,4.1.2,44,LTE,-102,en_route_to_restaurant,4.7,1.124,True,rain,80.3,heavy,dinner,0.264,0,98,1.48
TEL-E178A402199B,DRV-1007,PR-240725-GB0O3N0,SES-4B4AAB04,2025-03-02T23:01:30.000Z,32.969491,-96.567179,158.7,0.0,0.0,15.9,False,False,False,False,False,ios,4.2.0,70,wifi,-96,delivered,0.0,0.0,True,clear,82.2,light,late_night,1.407,0,100,2.25
TEL-A2531FE598D1,DRV-1001,PR-240822-72XCYHT,SES-210B8841,2025-03-08T22:27:30.000Z,33.043175,-96.633238,152.9,188.4,38.7,12.8,False,False,False,False,False,android,4.2.0,44,LTE,-68,en_route_to_customer,2.4,1.566,True,rain,60.1,light,late_night,2.192,0,100,2.5
TEL-98DB4F786886,DRV-1006,PR-240817-5W2XCC5,SES-480E243E,2025-03-05T06:44:30.000Z,32.773411,-96.804959,137.0,127.8,19.9,13.7,False,False,False,False,False,ios,4.2.0,76,5G,-74,en_route_to_customer,10.4,3.451,False,clear,66.3,heavy,breakfast,1.011,0,100,1.61
TEL-3FED83971A3A,DRV-1014,PR-240703-BI1I5EJ,SES-49056DAF,2025-03-10T01:37:00.000Z,32.983218,-96.63719,174.5,333.5,16.9,4.3,False,False,False,False,False,ios,4.1.2,48,5G,-104,en_route_to_restaurant,0.3,0.072,False,clear,80.9,heavy,late_night,0.303,0,100,1.87
TEL-85E70FEF32A0,DRV-1008,PR-240829-ROTWOSN,SES-679E03B9,2025-03-05T08:12:30.000Z,33.021238,-96.646555,126.8,0.0,0.0,4.3,False,False,False,False,False,android,4.2.0,38,LTE,-67,waiting_at_restaurant,0.0,0.0,False,clear,89.1,moderate,breakfast,0.748,4,100,3.44
TEL-C48B916D376E,DRV-1013,PR-240723-L3HDCJ8,SES-62F6DF25,2025-03-09T16:11:00.000Z,33.035954,-96.626534,174.8,0.0,0.0,8.8,False,False,False,False,True,ios,4.2.1,53,3G,-90,waiting_at_restaurant,0.0,0.0,True,clear,98.8,moderate,dinner,1.011,41,75,2.06
TEL-693237A3DE5C,DRV-1009,PR-240801-PE32950,SES-3B798B62,2025-03-04T05:44:30.000Z,32.997539,-96.602006,158.9,149.6,9.3,13.2,False,False,False,False,False,android,4.2.1,68,LTE,-58,en_route_to_restaurant,0.3,0.042,False,clear,51.6,heavy,breakfast,0.652,0,100,1.8
TEL-160F5A2E2465,DRV-1003,PR-250722-70IHJTG,SES-F4FFF05B,2025-03-06T09:08:00.000Z,32.812952,-96.808477,146.3,312.8,29.6,8.3,True,False,False,True,False,ios,4.1.2,58,LTE,-103,en_route_to_customer,0.1,0.035,True,clear,51.1,moderate,breakfast,2.08,0,65,2.91
TEL-EDCEC36AA29D,DRV-1009,PR-240604-5BJYREC,SES-6A9E05C0,2025-03-05T01:36:00.000Z,33.026136,-96.620624,165.6,284.3,19.0,12.7,False,False,False,False,False,android,4.2.1,67,5G,-68,en_route_to_restaurant,2.7,0.868,True,rain,55.5,moderate,late_night,0.158,0,98,3.11
TEL-A14445A6D549,DRV-1007,PR-240725-GB0O3N0,SES-4B4AAB04,2025-03-02T22:58:00.000Z,32.94805,-96.600966,147.2,0.0,0.0,2.8,False,False,False,False,False,ios,4.2.0,74,wifi,-75,waiting_at_restaurant,0.0,0.0,True,clear,99.3,light,late_night,0.595,41,100,3.69
TEL-8D489EAEF90B,DRV-1004,PR-240615-89IDJP1,SES-BA36836F,2025-03-02T20:19:30.000Z,32.788458,-96.81843,158.7,265.6,35.0,17.4,False,False,False,False,False,android,4.1.2,76,LTE,-96,en_route_to_customer,2.4,1.411,True,fog,101.7,light,dinner,2.382,0,98,2.03
TEL-C9F14C02B19F,DRV-1011,PR-240603-LPJT95L,SES-7AF7D19D,2025-03-05T07:56:30.000Z,32.804428,-96.792373,140.7,235.1,30.9,5.3,False,True,False,True,False,android,4.2.1,97,5G,-79,en_route_to_restaurant,0.8,0.422,True,clear,89.9,light,breakfast,0.49,0,71,1.77
TEL-CE7FD824881F,DRV-1003,PR-240804-AX2F0C8,SES-08714443,2025-03-06T11:51:30.000Z,32.983395,-96.776418,174.0,0.0,0.0,16.0,False,False,False,False,False,ios,4.1.2,58,5G,-101,waiting_at_restaurant,0.0,0.0,True,fog,60.0,heavy,lunch,0.941,23,98,2.28
TEL-E6D58C64B05B,DRV-1001,PR-240715-I7DHE3J,SES-150FF806,2025-03-08T04:06:00.000Z,32.741666,-96.832679,138.3,214.3,13.1,4.5,False,False,False,False,False,android,4.2.0,77,LTE,-63,en_route_to_customer,0.4,0.084,False,clear,78.5,heavy,late_night,1.169,0,100,1.8
TEL-D4DF9D9D6595,DRV-1006,PR-240728-IYTU0VY,SES-FBBF88C2,2025-03-05T06:10:00.000Z,33.000227,-96.716579,165.5,321.1,25.7,14.5,False,False,False,False,False,ios,4.2.0,85,5G,-87,en_route_to_restaurant,3.5,1.494,False,clear,55.9,light,breakfast,0.214,0,100,3.04
TEL-752F6BD28C48,DRV-1010,PR-240815-RTYBAC5,SES-66C6D872,2025-03-06T17:04:30.000Z,33.087671,-96.649226,131.6,22.3,30.6,5.8,False,False,False,False,False,ios,4.2.0,95,3G,-60,en_route_to_customer,0.1,0.035,True,clear,46.3,light,dinner,1.743,0,98,2.33
TEL-5F315254FB4F,DRV-1014,,SES-1CD2C920,2025-03-10T09:58:30.000Z,32.96023,-96.727885,160.3,0.0,0.0,8.8,False,False,False,False,False,ios,4.1.2,71,LTE,-87,idle,0.0,0.0,True,fog,96.4,light,breakfast,0.0,18,100,2.35
TEL-35FC5BD01682,DRV-1012,PR-240829-S215SD8,SES-CA01FBE4,2025-03-03T00:33:00.000Z,33.088748,-96.674914,164.6,302.0,20.5,5.4,False,False,False,False,False,android,4.2.0,91,offline,-100,en_route_to_customer,1.4,0.462,False,clear,54.0,light,late_night,1.683,0,98,1.45
TEL-E4780C9C5AF0,DRV-1013,PR-240803-9LD22FE,SES-5574B56F,2025-03-09T14:47:30.000Z,32.951932,-96.560124,158.5,296.3,18.4,10.1,False,False,False,False,False,ios,4.2.1,82,LTE,-59,en_route_to_restaurant,3.3,1.0,False,clear,51.8,heavy,lunch,0.291,0,100,3.41
TEL-993D52ED4473,DRV-1018,PR-240727-OR70AE4,SES-C2FCCCC0,2025-03-04T12:15:30.000Z,32.789057,-96.813513,122.9,259.6,11.5,6.3,False,False,False,False,False,android,4.1.2,50,5G,-99,en_route_to_customer,0.4,0.079,True,clear,55.6,heavy,lunch,0.846,0,100,3.25
TEL-24E02F22E9EB,DRV-1015,PR-240708-8CDR6JY,SES-8A49DE0A,2025-03-05T20:50:00.000Z,33.050923,-96.642884,167.6,318.6,35.3,17.1,False,False,False,False,False,android,4.1.2,42,5G,-94,en_route_to_customer,0.1,0.072,True,clear,85.7,light,dinner,2.268,0,100,3.7
TEL-D17BC4266D0B,DRV-1019,PR-240826-8WB06YB,SES-1B3C8763,2025-03-04T20:56:00.000Z,33.009732,-96.668066,129.8,138.9,26.8,13.4,False,False,False,False,False,android,4.1.2,34,LTE,-55,en_route_to_customer,0.1,0.065,True,clear,86.1,light,dinner,3.417,0,99,1.68
TEL-C08B1696B955,DRV-1012,PR-240619-XHQ1I7U,SES-33418C3A,2025-03-02T21:42:00.000Z,33.000802,-96.677285,146.8,16.6,14.7,11.4,False,False,False,False,True,android,4.2.0,65,5G,-64,en_route_to_restaurant,4.2,1.028,True,fog,60.6,moderate,late_night,0.122,0,75,2.95
TEL-A26D1EE0ED04,DRV-1010,PR-240609-KS9RL8W,SES-378C127F,2025-03-07T04:31:00.000Z,32.99451,-96.635614,141.5,172.3,14.8,5.9,False,False,False,False,False,ios,4.2.0,70,LTE,-56,en_route_to_restaurant,0.3,0.069,True,clear,97.7,heavy,late_night,0.277,0,100,3.22
TEL-E92C0F9FA74E,DRV-1016,PR-240620-N2NNWWP,SES-940574CF,2025-03-02T06:01:30.000Z,32.810176,-96.782947,174.1,0.0,0.0,9.2,False,False,False,False,False,android,4.2.1,62,5G,-87,waiting_at_restaurant,0.0,0.0,True,fog,68.0,moderate,breakfast,1.277,15,99,2.37
TEL-92BFE27C9677,DRV-1004,PR-240824-F5CENHI,SES-00025FCF,2025-03-02T21:21:30.000Z,32.938348,-96.632367,156.3,179.0,18.2,11.6,False,False,False,False,False,android,4.1.2,74,LTE,-82,en_route_to_customer,2.4,0.716,True,clear,102.5,moderate,late_night,1.471,0,100,3.62
TEL-CD6580E7D6D2,DRV-1016,PR-240815-PXBPIAO,SES-44676BB3,2025-03-02T05:31:00.000Z,33.005724,-96.726974,166.7,0.0,0.0,16.8,False,False,False,False,False,android,4.2.1,90,LTE,-83,waiting_at_restaurant,0.0,0.0,True,clear,99.5,moderate,breakfast,1.241,2,100,2.09
TEL-BAF1D7BB4829,DRV-1009,PR-240813-9UVJYIW,SES-CC4BE358,2025-03-05T00:56:00.000Z,32.948244,-96.769698,174.5,0.7,12.5,12.9,False,False,False,False,False,android,4.2.1,64,3G,-91,en_route_to_customer,0.1,0.012,False,clear,89.4,light,late_night,2.828,0,97,1.47
TEL-FBB30938FB9F,DRV-1017,PR-240625-NMQM4Q4,SES-D792391E,2025-03-04T12:53:00.000Z,32.976017,-96.742959,150.1,356.1,33.5,12.6,False,False,False,False,False,android,4.1.2,46,LTE,-63,en_route_to_restaurant,2.1,1.168,True,clear,45.1,light,lunch,0.279,0,100,3.08
TEL-26B4E24F4C6B,DRV-1018,PR-240823-WBOKLPI,SES-ED4C0CD0,2025-03-05T05:04:00.000Z,32.968765,-96.59723,138.6,0.0,0.0,16.1,False,False,False,False,False,android,4.1.2,93,LTE,-67,waiting_at_restaurant,0.0,0.0,True,rain,77.4,light,breakfast,1.468,9,100,2.23
TEL-31CD44F43F7D,DRV-1018,PR-240722-WLDEJU1,SES-883C7E18,2025-03-05T10:33:00.000Z,32.969663,-96.636913,157.3,328.7,11.1,17.7,False,False,False,False,False,android,4.1.2,82,LTE,-92,en_route_to_customer,0.3,0.048,True,clear,56.7,moderate,breakfast,2.607,0,100,2.64
TEL-C3EB9B53D1D8,DRV-1017,PR-240808-46BMT8G,SES-DB9F86DB,2025-03-04T16:13:30.000Z,32.753562,-96.805174,174.5,0.0,0.0,6.8,False,False,False,False,False,android,4.1.2,42,wifi,-79,waiting_at_restaurant,0.0,0.0,True,clear,103.6,light,dinner,1.499,40,100,1.54
TEL-C4450D214EA2,DRV-1018,PR-240711-XLUGKHH,SES-ECD9E3FC,2025-03-04T13:21:30.000Z,32.948208,-96.786968,161.7,148.8,16.9,10.9,False,False,False,True,False,android,4.1.2,44,LTE,-98,en_route_to_customer,0.2,0.069,True,clear,62.7,moderate,lunch,2.052,0,79,1.78
TEL-8CC6E5AC2C98,DRV-1000,PR-240815-23HWUID,SES-23780940,2025-03-07T17:09:30.000Z,33.017495,-96.721448,141.5,0.0,0.0,16.6,False,False,False,False,False,ios,4.1.2,31,5G,-79,delivered,0.0,0.0,True,clear,71.6,moderate,dinner,2.636,0,98,2.73
TEL-9236E3C6F0D8,DRV-1005,PR-240702-O0EHD4A,SES-DD9EE004,2025-03-07T07:15:30.000Z,32.988173,-96.607136,149.0,5.0,20.5,14.5,False,False,False,False,False,ios,4.1.2,76,wifi,-95,en_route_to_restaurant,2.3,0.798,True,clear,99.3,moderate,breakfast,0.338,0,100,3.56
TEL-FC76AB4B40FB,DRV-1016,PR-240722-X8F90SX,SES-FDDF50BF,2025-03-01T16:19:00.000Z,32.73168,-96.78249,135.6,355.3,15.3,10.0,False,False,False,False,False,android,4.2.1,79,LTE,-104,en_route_to_restaurant,3.4,0.867,True,clear,46.1,heavy,dinner,0.128,0,100,3.3
TEL-3E9E34EEAA3E,DRV-1001,PR-240801-FK99F8D,SES-5723E2AE,2025-03-08T14:23:00.000Z,33.024691,-96.650291,158.3,0.0,0.0,15.8,False,False,False,False,False,android,4.2.0,77,5G,-101,waiting_at_restaurant,0.0,0.0,True,clear,75.1,moderate,lunch,0.725,28,100,3.49
TEL-A631F8C260E4,DRV-1016,,SES-623C919B,2025-03-02T04:19:30.000Z,32.755756,-96.80704,130.7,0.0,0.0,2.5,False,False,False,False,False,android,4.2.1,71,LTE,-88,idle,0.0,0.0,True,rain,76.1,light,late_night,0.0,10,99,1.87
TEL-1DA26ACDB86E,DRV-1006,PR-240817-5W2XCC5,SES-480E243E,2025-03-05T06:42:00.000Z,32.778142,-96.812541,167.1,0.0,0.0,10.9,False,False,False,False,False,ios,4.2.0,77,5G,-94,waiting_at_restaurant,0.0,0.0,True,clear,75.5,heavy,breakfast,0.845,21,100,2.67
TEL-8967C9D0A9CE,DRV-1013,PR-240803-9LD22FE,SES-5574B56F,2025-03-09T14:54:00.000Z,32.933213,-96.559358,141.7,152.8,11.1,14.0,False,False,False,False,False,ios,4.2.1,78,LTE,-93,en_route_to_customer,1.3,0.234,True,clear,79.8,heavy,lunch,1.458,0,100,1.2
TEL-E43178A0A742,DRV-1013,PR-240731-JNZHWBG,SES-572B8A5A,2025-03-09T09:05:30.000Z,33.04313,-96.641399,127.2,35.6,38.4,12.9,False,False,False,False,False,ios,4.2.1,64,LTE,-103,en_route_to_customer,3.8,2.411,True,clear,64.8,light,breakfast,1.563,0,98,2.91
TEL-42F817E657A9,DRV-1001,PR-240729-29E1GIH,SES-C88ECADE,2025-03-08T16:41:00.000Z,33.008333,-96.800358,161.4,309.8,25.7,17.9,False,False,False,False,False,android,4.2.0,48,3G,-77,en_route_to_customer,0.2,0.069,True,clear,61.3,moderate,dinner,2.756,0,100,3.58
TEL-E2DFA78E9448,DRV-1013,PR-240731-JNZHWBG,SES-572B8A5A,2025-03-09T09:04:30.000Z,33.033987,-96.649973,151.9,0.0,0.0,5.1,False,False,False,False,False,ios,4.2.1,64,LTE,-73,waiting_at_restaurant,0.0,0.0,True,clear,46.2,light,breakfast,1.243,20,100,1.37
TEL-394E33A70C00,DRV-1012,PR-240624-N55TR8M,SES-FE943812,2025-03-03T09:31:30.000Z,33.087822,-96.61383,164.3,254.5,32.6,17.8,False,False,False,False,False,android,4.2.0,83,5G,-64,en_route_to_restaurant,0.2,0.102,True,clear,55.0,light,breakfast,0.914,0,98,1.61
TEL-787FF25A6ECF,DRV-1019,PR-240616-SZZ1TB9,SES-82D851BB,2025-03-05T05:12:30.000Z,32.994537,-96.77617,166.7,225.9,14.0,3.3,False,False,False,True,False,android,4.1.2,81,5G,-94,en_route_to_customer,8.9,2.083,True,fog,96.6,light,breakfast,1.838,0,80,3.49
TEL-B0491E5D62E6,DRV-1001,PR-240609-3UVFDJI,SES-E9558CF8,2025-03-08T03:05:30.000Z,32.99711,-96.770861,159.0,235.4,10.3,3.4,False,False,False,False,False,android,4.2.0,50,wifi,-77,en_route_to_customer,12.9,2.221,True,clear,81.8,heavy,late_night,1.047,0,100,2.59
TEL-5B6B92CF31B5,DRV-1010,PR-240801-RO725NS,SES-B8777FBF,2025-03-06T20:55:30.000Z,33.003465,-96.62358,145.2,0.0,0.0,15.7,False,False,False,False,False,ios,4.2.0,90,5G,-59,waiting_at_restaurant,0.0,0.0,True,clear,67.7,heavy,dinner,0.971,3,100,3.65
TEL-707218185B3F,DRV-1012,PR-240624-N55TR8M,SES-FE943812,2025-03-03T09:39:30.000Z,33.006024,-96.615799,129.0,0.0,0.0,11.0,False,False,False,False,False,android,4.2.0,77,5G,-96,delivered,0.0,0.0,True,clear,75.4,light,breakfast,2.939,0,98,2.62
TEL-776D1135B0DB,DRV-1009,,SES-F9B3BC44,2025-03-04T13:04:00.000Z,32.998775,-96.618457,127.6,0.0,0.0,8.9,False,False,False,False,False,android,4.2.1,50,LTE,-85,idle,0.0,0.0,True,clear,66.0,light,lunch,0.0,33,100,1.69
TEL-716E9384B7AB,DRV-1004,PR-240811-RQHCYUE,SES-C7D104B5,2025-03-02T23:13:30.000Z,32.925597,-96.604863,158.3,219.4,14.8,10.1,False,False,False,False,False,android,4.1.2,91,LTE,-88,en_route_to_customer,1.5,0.381,True,clear,81.7,moderate,late_night,1.833,0,100,3.24
TEL-95DC383FB3D4,DRV-1016,PR-240825-C1H9X6X,SES-C57B428E,2025-03-01T21:34:30.000Z,32.802365,-96.799335,136.0,0.0,0.0,3.3,False,False,False,False,False,android,4.2.1,52,LTE,-80,waiting_at_restaurant,0.0,0.0,True,clear,97.5,light,late_night,1.213,43,100,2.83
TEL-78D27FF8DC0B,DRV-1000,PR-240706-1S4I7G1,SES-A8D9F253,2025-03-07T22:57:30.000Z,32.979342,-96.639182,128.0,275.0,26.6,13.7,False,False,False,False,False,ios,4.1.2,76,LTE,-68,en_route_to_customer,2.0,0.9,True,fog,56.4,light,late_night,2.119,0,100,3.54
TEL-E64617FD83FD,DRV-1005,PR-240703-QAIV0BL,SES-ED7CD93F,2025-03-07T00:41:00.000Z,33.057293,-96.621551,132.0,123.9,25.9,11.8,False,False,False,False,False,ios,4.1.2,61,LTE,-86,en_route_to_customer,2.8,1.192,True,clear,85.9,moderate,late_night,1.298,0,99,1.68
TEL-DF67EC442DC2,DRV-1015,,SES-12509E45,2025-03-06T08:01:30.000Z,33.044623,-96.615697,161.2,0.0,0.0,9.5,False,False,False,False,False,android,4.1.2,74,5G,-78,idle,0.0,0.0,True,clear,74.8,moderate,breakfast,0.0,24,100,2.31
TEL-37215452D912,DRV-1018,PR-240819-ILLBJBX,SES-BDE759AA,2025-03-04T14:43:00.000Z,33.077032,-96.682969,160.4,328.3,33.3,16.2,False,False,False,True,True,android,4.1.2,57,LTE,-78,en_route_to_restaurant,0.1,0.068,False,clear,82.4,light,lunch,1.037,0,55,1.7
TEL-C9807DD3239F,DRV-1003,PR-240826-YLNU39N,SES-FD1761FA,2025-03-06T02:35:30.000Z,33.007118,-96.795012,120.5,67.5,16.5,17.3,False,False,False,False,False,ios,4.1.2,48,LTE,-93,en_route_to_customer,0.2,0.043,True,clear,99.2,moderate,late_night,1.987,0,100,2.3
TEL-FDF120A5031D,DRV-1003,PR-240623-ZAZGCN1,SES-CFBDF666,2025-03-06T19:10:00.000Z,32.926261,-96.652099,159.9,190.0,23.7,4.7,False,False,False,True,False,ios,4.1.2,77,LTE,-72,en_route_to_customer,1.2,0.468,True,clear,68.8,light,dinner,2.027,0,78,3.32
TEL-BBC2DF07C7BB,DRV-1003,PR-240711-0X3E1O4,SES-1A29D7D2,2025-03-06T03:37:30.000Z,33.088025,-96.664851,151.7,157.3,18.4,7.1,False,False,False,False,False,ios,4.1.2,78,LTE,-64,en_route_to_restaurant,0.2,0.05,True,clear,83.1,moderate,late_night,0.591,0,100,1.66
TEL-429D8173B1A1,DRV-1017,PR-240821-3DOJEML,SES-7E144CB9,2025-03-05T03:47:00.000Z,32.95979,-96.632665,157.3,238.0,17.3,16.9,False,False,False,False,False,android,4.1.2,73,LTE,-98,en_route_to_customer,4.1,1.175,True,rain,57.6,heavy,late_night,1.05,0,99,2.86
TEL-B90E26ED967B,DRV-1004,PR-240729-60SOPQT,SES-1E7B170A,2025-03-03T08:46:00.000Z,32.978189,-96.749001,174.4,0.0,0.0,7.6,False,False,False,False,False,android,4.1.2,64,LTE,-96,waiting_at_restaurant,0.0,0.0,True,clear,101.9,light,breakfast,1.292,11,99,3.27
TEL-9CC09C21C5FA,DRV-1018,PR-240729-UM2JLEJ,SES-99675C75,2025-03-04T16:59:00.000Z,33.062813,-96.643484,128.1,318.2,17.8,7.4,False,False,False,False,False,android,4.1.2,41,5G,-99,en_route_to_restaurant,2.4,0.725,True,clear,80.9,moderate,dinner,0.148,0,100,1.66
TEL-FEEB0FBB8DEF,DRV-1010,PR-240625-95ZYQ1G,SES-7A44C1EE,2025-03-07T16:15:30.000Z,32.948214,-96.762713,172.3,201.1,9.2,8.5,False,False,False,True,False,ios,4.2.0,69,3G,-103,en_route_to_customer,3.4,0.525,True,clear,64.0,heavy,dinner,1.204,0,82,2.23
TEL-54A138BB2260,DRV-1017,,SES-F2813463,2025-03-05T04:42:00.000Z,32.973174,-96.616606,143.5,0.0,0.0,4.6,False,False,False,False,False,android,4.1.2,46,LTE,-98,idle,0.0,0.0,True,clear,59.0,heavy,late_night,0.0,16,100,1.28
TEL-CC2624846D84,DRV-1012,PR-240610-9LN0CU8,SES-E31DCFB4,2025-03-02T22:38:30.000Z,33.09137,-96.616657,166.3,0.0,0.0,10.3,False,False,False,False,True,android,4.2.0,72,LTE,-64,waiting_at_restaurant,0.0,0.0,True,clear,56.1,light,late_night,0.842,16,72,3.75
TEL-1ACE5ADE113D,DRV-1007,PR-240705-7S8F88G,SES-55F3EF02,2025-03-03T04:02:30.000Z,33.009503,-96.628831,170.9,11.0,28.6,14.9,False,False,False,False,False,ios,4.2.0,40,5G,-92,en_route_to_customer,0.6,0.263,False,fog,100.3,moderate,late_night,1.64,0,100,1.61
TEL-F2213AFEBC09,DRV-1003,PR-240804-0PSFM87,SES-AE175E2E,2025-03-06T13:53:30.000Z,32.981925,-96.562114,125.3,11.0,11.3,4.0,False,False,False,True,False,ios,4.1.2,48,5G,-97,en_route_to_customer,4.1,0.766,True,clear,73.4,moderate,lunch,1.482,0,79,3.34
TEL-655270A0F8ED,DRV-1004,PR-240726-48V5MYF,SES-9F7CF55A,2025-03-03T00:53:30.000Z,32.957736,-96.598034,173.6,166.1,29.6,6.7,False,False,False,False,False,android,4.1.2,60,LTE,-102,en_route_to_customer,4.8,2.345,True,clear,92.7,moderate,late_night,0.948,0,100,3.33
TEL-E25AE7EC8CD8,DRV-1018,PR-240819-ILLBJBX,SES-BDE759AA,2025-03-04T14:48:00.000Z,33.059831,-96.603799,129.9,0.0,0.0,11.7,False,False,False,False,False,android,4.1.2,54,LTE,-66,delivered,0.0,0.0,True,clear,54.6,light,lunch,1.987,0,99,3.78
TEL-56C40B63208F,DRV-1001,,SES-5723E2AE,2025-03-08T14:28:30.000Z,33.056187,-96.64243,122.9,0.0,0.0,12.7,False,False,False,False,False,android,4.2.0,74,5G,-99,idle,0.0,0.0,False,clear,66.5,moderate,lunch,0.0,18,98,1.56
TEL-207B1DFD9C68,DRV-1006,PR-240609-FD3D9T6,SES-D2177FD3,2025-03-05T02:24:30.000Z,33.011353,-96.680163,173.9,0.0,0.0,3.7,False,False,False,False,False,ios,4.2.0,90,LTE,-100,delivered,0.0,0.0,True,rain,54.2,heavy,late_night,1.302,0,100,1.94
TEL-6D930BC90DA8,DRV-1014,,SES-4B325F57,2025-03-10T08:14:30.000Z,32.74191,-96.780874,155.8,0.0,0.0,5.7,False,False,False,False,False,ios,4.1.2,85,5G,-75,idle,0.0,0.0,True,clear,70.1,moderate,breakfast,0.0,6,100,2.97
TEL-9CFED57B0E0B,DRV-1009,PR-240604-5BJYREC,SES-6A9E05C0,2025-03-05T01:41:00.000Z,33.043053,-96.63504,152.6,4.4,17.4,6.7,False,False,False,False,False,android,4.2.1,63,5G,-75,en_route_to_customer,7.2,2.089,False,clear,98.1,moderate,late_night,1.578,0,98,2.32
TEL-7FD64F0DC8F8,DRV-1019,PR-240816-0R5SAVO,SES-0D23E49E,2025-03-05T01:49:30.000Z,32.942055,-96.747905,173.3,242.7,11.9,12.3,False,False,False,False,False,android,4.1.2,86,LTE,-105,en_route_to_customer,2.9,0.566,False,clear,66.0,heavy,late_night,1.038,0,100,3.11
TEL-BB7BC79DC1A3,DRV-1016,,SES-F8778B37,2025-03-01T13:43:00.000Z,33.005808,-96.625721,154.5,0.0,0.0,17.2,False,False,False,False,False,android,4.2.1,64,LTE,-65,idle,0.0,0.0,True,rain,50.0,light,lunch,0.0,11,97,1.67
